,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.4,0.29411764705882354,0.4782608695652174,0.5172413793103449,0.5714285714285714,0.43478260869565216,0.6,1.0,0.5185185185185185,0.8823529411764706,0.45,0.5909090909090909,0.7058823529411765,0.5789473684210527,0.7333333333333333,0.6111111111111112,0.6875,0.5238095238095238,0.6470588235294118,0.6470588235294118,0.4,0.5555555555555556,0.5,0.59375,0.5652173913043478,0.5416666666666666,0.4864864864864865,0.46153846153846156,0.5,0.48
1,0.625,0.1388888888888889,0.5757575757575758,0.5789473684210527,0.6363636363636364,0.6875,0.6086956521739131,0.45161290322580644,0.6470588235294118,0.5555555555555556,0.5263157894736842,0.631578947368421,0.5416666666666666,0.7037037037037037,0.7058823529411765,0.5263157894736842,,,,,,,,,,,,,,
2,0.7894736842105263,0.5,0.56,0.52,0.5,0.7,0.4444444444444444,0.6923076923076923,0.7692307692307693,0.5,0.4838709677419355,0.42857142857142855,0.5454545454545454,0.5517241379310345,0.76,0.8387096774193549,0.6521739130434783,,,,,,,,,,,,,
3,0.7647058823529411,0.5384615384615384,0.55,0.7142857142857143,0.5384615384615384,0.55,0.55,0.6190476190476191,0.7419354838709677,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.6956521739130435,0.5238095238095238,0.2916666666666667,0.7368421052631579,0.6428571428571429,,,,,,,,,,,,,
4,0.5263157894736842,0.5,0.5,0.5,0.6666666666666666,0.6153846153846154,0.5454545454545454,0.47058823529411764,0.5555555555555556,0.5882352941176471,0.5333333333333333,0.6,0.7,0.4444444444444444,0.45,0.4,0.4583333333333333,0.45,0.6190476190476191,0.5151515151515151,0.6875,,,,,,,,,
